Datetime,Electric Power (kW),Thermal Power (kW),Irradiance (W/m2),Cost (Eur/kW),Access Tariff (Eur/kWh),PHP Tariff (Eur/kWh)
2022-05-31 18:00:00+00:00,1032.061,758.9,316.2705383300781,0.19544,0.0099,0.0
2022-05-31 19:00:00+00:00,1041.755,765.2,339.4945373535156,0.22,0.0099,0.0
2022-05-31 20:00:00+00:00,1066.197,722.9,102.3320541381836,0.24,0.0099,0.0
2022-05-31 21:00:00+00:00,1088.358,726.2,0.0,0.24750999999999998,0.0099,0.0
2022-05-31 22:00:00+00:00,969.149,594.6,0.0,0.24001,0.0108,0.003136111111111111
2022-05-31 23:00:00+00:00,582.908,2.1,0.0,0.22798,0.0099,0.0
2022-06-01 00:00:00+00:00,316.996,2.2,0.0,0.222,0.0078,0.0
2022-06-01 01:00:00+00:00,286.798,2.0,0.0,0.21259,0.0078,0.0
2022-06-01 02:00:00+00:00,285.881,2.2,0.0,0.205,0.0078,0.0
2022-06-01 03:00:00+00:00,268.481,2.2,0.0,0.19895,0.0078,0.0
2022-06-01 04:00:00+00:00,204.738,2.0,0.0,0.195,0.0069,0.0
2022-06-01 05:00:00+00:00,243.138,2.1,0.0,0.19895,0.0069,0.0
2022-06-01 06:00:00+00:00,224.827,2.1,9.040478706359863,0.23,0.0069,0.0
2022-06-01 07:00:00+00:00,208.766,2.1,129.20457458496094,0.24968,0.0069,0.0
2022-06-01 08:00:00+00:00,239.009,2.1,266.48553466796875,0.24636000000000002,0.0078,0.0
2022-06-01 09:00:00+00:00,435.529,165.1,433.05999755859375,0.22882,0.0078,0.0
2022-06-01 10:00:00+00:00,1050.343,712.7,501.29876708984375,0.21180000000000002,0.0099,0.0
2022-06-01 11:00:00+00:00,1030.901,761.4,556.6217651367188,0.20558,0.0099,0.0
2022-06-01 12:00:00+00:00,1108.316,820.7,572.2372436523438,0.19599,0.0099,0.0
2022-06-01 13:00:00+00:00,1019.35,716.1,318.10931396484375,0.18,0.0108,0.003136111111111111
2022-06-01 14:00:00+00:00,982.209,641.1,759.796875,0.1755,0.0108,0.003136111111111111
2022-06-01 15:00:00+00:00,1007.749,690.3,606.82470703125,0.173,0.0099,0.0
2022-06-01 16:00:00+00:00,1030.545,739.5,382.72235107421875,0.1711,0.0099,0.0
2022-06-01 17:00:00+00:00,1024.703,739.7,475.1986083984375,0.174,0.0099,0.0
2022-06-01 18:00:00+00:00,1011.57,697.6,239.12136840820312,0.17793,0.0099,0.0
2022-06-01 19:00:00+00:00,988.841,658.4,450.5215759277344,0.20567,0.0099,0.0
2022-06-01 20:00:00+00:00,1015.832,637.5,143.738525390625,0.24781,0.0099,0.0
2022-06-01 21:00:00+00:00,1025.239,601.0,0.0,0.2626,0.0099,0.0
2022-06-01 22:00:00+00:00,952.773,571.6,0.0,0.25,0.0108,0.003136111111111111
2022-06-01 23:00:00+00:00,577.666,2.3,0.0,0.23255,0.0099,0.0
2022-06-02 00:00:00+00:00,345.628,2.0,0.0,0.24189,0.0078,0.0
2022-06-02 01:00:00+00:00,322.268,2.2,0.0,0.23897,0.0078,0.0
2022-06-02 02:00:00+00:00,313.967,2.0,0.0,0.22851,0.0078,0.0
2022-06-02 03:00:00+00:00,298.117,2.2,0.0,0.22841,0.0078,0.0
2022-06-02 04:00:00+00:00,244.77,2.2,0.0,0.22155000000000002,0.0069,0.0
2022-06-02 05:00:00+00:00,255.439,2.0,0.0,0.223,0.0069,0.0
2022-06-02 06:00:00+00:00,253.209,2.1,0.0,0.23695,0.0069,0.0
2022-06-02 07:00:00+00:00,242.332,2.0,103.79661560058594,0.24189,0.0069,0.0
2022-06-02 08:00:00+00:00,262.112,2.2,26.12495994567871,0.23675,0.0078,0.0
2022-06-02 09:00:00+00:00,467.253,237.0,424.09716796875,0.1988,0.0078,0.0
2022-06-02 10:00:00+00:00,1017.294,746.2,240.9188995361328,0.18018,0.0099,0.0
2022-06-02 11:00:00+00:00,1011.296,645.7,524.3483276367188,0.17994,0.0099,0.0
2022-06-02 12:00:00+00:00,1060.472,740.9,717.791748046875,0.17993,0.0099,0.0
2022-06-02 13:00:00+00:00,1054.441,730.2,665.3818969726562,0.17491,0.0108,0.003136111111111111
2022-06-02 14:00:00+00:00,1052.828,742.8,548.6904296875,0.172,0.0108,0.003136111111111111
2022-06-02 15:00:00+00:00,1069.026,759.0,615.4166259765625,0.17185,0.0099,0.0
2022-06-02 16:00:00+00:00,1139.956,832.2,605.9361572265625,0.17623,0.0099,0.0
2022-06-02 17:00:00+00:00,1137.813,786.3,648.0431518554688,0.18106,0.0099,0.0
2022-06-02 18:00:00+00:00,1050.659,740.4,460.3406677246094,0.21765,0.0099,0.0
2022-06-02 19:00:00+00:00,1033.636,707.3,264.43621826171875,0.23065,0.0099,0.0
2022-06-02 20:00:00+00:00,1022.024,649.5,83.85985565185547,0.23897,0.0099,0.0
2022-06-02 21:00:00+00:00,1018.576,586.8,0.0,0.25645999999999997,0.0099,0.0
2022-06-02 22:00:00+00:00,936.523,531.4,0.0,0.25501,0.0108,0.003136111111111111
2022-06-02 23:00:00+00:00,578.462,2.0,0.0,0.24215,0.0099,0.0
2022-06-03 00:00:00+00:00,320.901,2.1,0.0,0.23802,0.0078,0.0
2022-06-03 01:00:00+00:00,300.258,2.1,0.0,0.232,0.0078,0.0
2022-06-03 02:00:00+00:00,297.622,2.1,0.0,0.228,0.0078,0.0
2022-06-03 03:00:00+00:00,270.748,2.2,0.0,0.22798,0.0078,0.0
2022-06-03 04:00:00+00:00,215.867,2.2,0.0,0.21903999999999998,0.0069,0.0
2022-06-03 05:00:00+00:00,239.28,2.0,0.0,0.2215,0.0069,0.0
2022-06-03 06:00:00+00:00,222.676,2.1,71.69762420654297,0.232,0.0069,0.0
2022-06-03 07:00:00+00:00,212.081,2.0,211.00730895996094,0.23802,0.0069,0.0
2022-06-03 08:00:00+00:00,244.078,2.2,196.80154418945312,0.23802,0.0078,0.0
2022-06-03 09:00:00+00:00,457.943,225.2,342.3300476074219,0.23,0.0078,0.0
2022-06-03 10:00:00+00:00,1073.881,793.8,497.80975341796875,0.22,0.0099,0.0
2022-06-03 11:00:00+00:00,1043.057,703.9,477.9875183105469,0.21,0.0099,0.0
2022-06-03 12:00:00+00:00,1144.675,627.2,183.95770263671875,0.19252,0.0099,0.0
2022-06-03 13:00:00+00:00,1172.322,659.8,573.833740234375,0.18019,0.0108,0.003136111111111111
2022-06-03 14:00:00+00:00,1196.198,643.9,522.1793823242188,0.1725,0.0108,0.003136111111111111
2022-06-03 15:00:00+00:00,1158.962,625.0,661.408447265625,0.17244,0.0099,0.0
2022-06-03 16:00:00+00:00,1128.012,608.2,547.3754272460938,0.176,0.0099,0.0
2022-06-03 17:00:00+00:00,1131.49,621.7,524.1278686523438,0.18,0.0099,0.0
2022-06-03 18:00:00+00:00,1106.334,557.8,269.2266540527344,0.19202000000000002,0.0099,0.0
2022-06-03 19:00:00+00:00,1104.322,556.0,250.9773406982422,0.21119,0.0099,0.0
2022-06-03 20:00:00+00:00,1147.489,554.7,41.599735260009766,0.22183,0.0099,0.0
2022-06-03 21:00:00+00:00,1162.983,520.4,0.0,0.23692,0.0099,0.0
2022-06-03 22:00:00+00:00,1084.461,456.0,0.0,0.24,0.0108,0.003136111111111111
2022-06-03 23:00:00+00:00,586.366,2.2,0.0,0.23791,0.0099,0.0
2022-06-04 00:00:00+00:00,331.584,2.1,0.0,0.23802,0.0078,0.0
2022-06-04 01:00:00+00:00,289.568,2.2,0.0,0.23791,0.0078,0.0
2022-06-04 02:00:00+00:00,287.736,2.2,0.0,0.22138,0.0078,0.0
2022-06-04 03:00:00+00:00,272.595,2.0,0.0,0.21658000000000002,0.0078,0.0
2022-06-04 04:00:00+00:00,217.06,2.1,0.0,0.20978,0.0069,0.0
2022-06-04 05:00:00+00:00,229.716,2.1,0.0,0.21606999999999998,0.0069,0.0
2022-06-04 06:00:00+00:00,222.323,2.1,98.21685791015625,0.21606999999999998,0.0069,0.0
2022-06-04 07:00:00+00:00,208.885,2.2,251.59092712402344,0.22459,0.0069,0.0
2022-06-04 08:00:00+00:00,228.582,2.0,293.5873718261719,0.21019,0.0078,0.0
2022-06-04 09:00:00+00:00,422.139,112.9,304.7781066894531,0.1974,0.0078,0.0
2022-06-04 10:00:00+00:00,1166.264,706.9,494.76959228515625,0.1971,0.0099,0.0
2022-06-04 11:00:00+00:00,1142.005,641.8,244.16485595703125,0.1905,0.0099,0.0
2022-06-04 12:00:00+00:00,1172.048,837.7,365.51953125,0.18233000000000002,0.0099,0.0
2022-06-04 13:00:00+00:00,1138.245,633.7,479.2695007324219,0.17837,0.0108,0.003136111111111111
2022-06-04 14:00:00+00:00,1200.977,875.7,690.5704956054688,0.171,0.0108,0.003136111111111111
2022-06-04 15:00:00+00:00,1220.404,945.9,650.1278076171875,0.15819999999999998,0.0099,0.0
2022-06-04 16:00:00+00:00,1227.768,952.6,603.9469604492188,0.1556,0.0099,0.0
2022-06-04 17:00:00+00:00,1200.145,881.0,714.2532958984375,0.16090000000000002,0.0099,0.0
2022-06-04 18:00:00+00:00,1188.559,674.8,643.3273315429688,0.1774,0.0099,0.0
2022-06-04 19:00:00+00:00,1204.098,921.5,483.1925048828125,0.19771,0.0099,0.0
2022-06-04 20:00:00+00:00,1139.419,567.0,165.14108276367188,0.20924,0.0099,0.0
2022-06-04 21:00:00+00:00,1197.468,569.5,0.0,0.2415,0.0099,0.0
2022-06-04 22:00:00+00:00,1030.358,383.1,0.0,0.24586000000000002,0.0108,0.003136111111111111
2022-06-04 23:00:00+00:00,609.018,3.2,0.0,0.23897,0.0099,0.0
2022-06-05 00:00:00+00:00,340.184,2.0,0.0,0.23357,0.0078,0.0
2022-06-05 01:00:00+00:00,292.628,2.1,0.0,0.218,0.0078,0.0
2022-06-05 02:00:00+00:00,293.891,2.1,0.0,0.211,0.0078,0.0
2022-06-05 03:00:00+00:00,277.323,2.1,0.0,0.21459999999999999,0.0078,0.0
2022-06-05 04:00:00+00:00,222.976,2.2,0.0,0.20999,0.0069,0.0
2022-06-05 05:00:00+00:00,241.764,2.0,0.0,0.2145,0.0069,0.0
2022-06-05 06:00:00+00:00,229.125,2.2,53.393428802490234,0.213,0.0069,0.0
2022-06-05 07:00:00+00:00,212.114,2.1,148.06576538085938,0.20723,0.0069,0.0
2022-06-05 08:00:00+00:00,228.19,2.0,439.8151550292969,0.18569999999999998,0.0078,0.0
2022-06-05 09:00:00+00:00,434.719,134.2,477.119140625,0.16976,0.0078,0.0
2022-06-05 10:00:00+00:00,1160.821,719.6,556.9797973632812,0.16655,0.0099,0.0
2022-06-05 11:00:00+00:00,1125.824,631.4,239.3238525390625,0.16655,0.0099,0.0
2022-06-05 12:00:00+00:00,1134.523,630.1,422.9435119628906,0.166,0.0099,0.0
2022-06-05 13:00:00+00:00,1128.823,623.9,588.9124755859375,0.16655,0.0108,0.003136111111111111
2022-06-05 14:00:00+00:00,1164.965,743.7,395.8240661621094,0.16499,0.0108,0.003136111111111111
2022-06-05 15:00:00+00:00,1146.841,708.6,561.9556884765625,0.16140000000000002,0.0099,0.0
2022-06-05 16:00:00+00:00,1168.388,652.3,776.4404296875,0.16,0.0099,0.0
2022-06-05 17:00:00+00:00,1161.441,639.8,732.3978881835938,0.16,0.0099,0.0
2022-06-05 18:00:00+00:00,1125.622,574.4,455.3127136230469,0.16355,0.0099,0.0
2022-06-05 19:00:00+00:00,1096.362,547.1,114.2937240600586,0.16976,0.0099,0.0
2022-06-05 20:00:00+00:00,1116.364,530.4,90.17003631591797,0.21,0.0099,0.0
2022-06-05 21:00:00+00:00,1139.68,485.9,0.0,0.24189,0.0099,0.0
2022-06-05 22:00:00+00:00,995.501,352.3,0.0,0.245,0.0108,0.003136111111111111
2022-06-05 23:00:00+00:00,578.579,2.8,0.0,0.236,0.0099,0.0
2022-06-06 00:00:00+00:00,330.643,2.1,0.0,0.21527000000000002,0.0078,0.0
2022-06-06 01:00:00+00:00,296.604,2.2,0.0,0.19869,0.0078,0.0
2022-06-06 02:00:00+00:00,291.153,2.1,0.0,0.18830000000000002,0.0078,0.0
2022-06-06 03:00:00+00:00,278.055,2.2,0.0,0.1874,0.0078,0.0
2022-06-06 04:00:00+00:00,221.027,2.1,0.0,0.18569999999999998,0.0069,0.0
2022-06-06 05:00:00+00:00,243.436,2.1,0.0,0.18830000000000002,0.0069,0.0
2022-06-06 06:00:00+00:00,229.402,2.2,0.0,0.21527000000000002,0.0069,0.0
2022-06-06 07:00:00+00:00,220.065,2.1,205.14283752441406,0.225,0.0069,0.0
2022-06-06 08:00:00+00:00,245.892,2.0,396.8106384277344,0.21558000000000002,0.0078,0.0
2022-06-06 09:00:00+00:00,431.465,115.5,334.7770690917969,0.19099000000000002,0.0078,0.0
2022-06-06 10:00:00+00:00,1019.923,675.3,268.84844970703125,0.18569999999999998,0.0099,0.0
2022-06-06 11:00:00+00:00,992.897,642.1,103.6991958618164,0.1805,0.0099,0.0
2022-06-06 12:00:00+00:00,1008.703,640.7,114.10502624511719,0.17575,0.0099,0.0
2022-06-06 13:00:00+00:00,1054.655,746.1,329.6730041503906,0.174,0.0108,0.003136111111111111
2022-06-06 14:00:00+00:00,1216.444,992.1,271.2363586425781,0.17575,0.0108,0.003136111111111111
2022-06-06 15:00:00+00:00,1219.112,988.5,276.017333984375,0.17125,0.0099,0.0
2022-06-06 16:00:00+00:00,1193.7950000000003,957.1,203.8115234375,0.169,0.0099,0.0
2022-06-06 17:00:00+00:00,1132.763,683.1,257.8384094238281,0.16805,0.0099,0.0
2022-06-06 18:00:00+00:00,1172.893,612.8,200.92503356933594,0.16955,0.0099,0.0
2022-06-06 19:00:00+00:00,1156.318,623.5,117.36556243896484,0.2,0.0099,0.0
2022-06-06 20:00:00+00:00,1177.872,609.3,56.98489761352539,0.21497,0.0099,0.0
2022-06-06 21:00:00+00:00,1165.814,521.6,0.0,0.2358,0.0099,0.0
2022-06-06 22:00:00+00:00,1079.934,467.0,0.0,0.23378,0.0108,0.003136111111111111
2022-06-06 23:00:00+00:00,584.59,2.1,0.0,0.214,0.0099,0.0
2022-06-07 00:00:00+00:00,322.946,2.0,0.0,0.20762,0.0078,0.0
2022-06-07 01:00:00+00:00,295.163,2.1,0.0,0.19090000000000001,0.0078,0.0
2022-06-07 02:00:00+00:00,290.298,2.2,0.0,0.17927,0.0078,0.0
2022-06-07 03:00:00+00:00,280.915,2.1,0.0,0.176,0.0078,0.0
2022-06-07 04:00:00+00:00,224.39,2.2,0.0,0.17475,0.0069,0.0
2022-06-07 05:00:00+00:00,237.713,2.1,0.0,0.17475,0.0069,0.0
2022-06-07 06:00:00+00:00,232.32,2.1,44.248130798339844,0.1757,0.0069,0.0
2022-06-07 07:00:00+00:00,214.28,2.0,204.70733642578125,0.21693,0.0069,0.0
2022-06-07 08:00:00+00:00,247.478,2.2,445.9908752441406,0.22012,0.0078,0.0
2022-06-07 09:00:00+00:00,438.423,117.5,696.220703125,0.21099,0.0078,0.0
2022-06-07 10:00:00+00:00,1208.193,735.7,780.4218139648438,0.19695,0.0099,0.0
2022-06-07 11:00:00+00:00,1157.632,672.8,828.0867919921875,0.19665000000000002,0.0099,0.0
2022-06-07 12:00:00+00:00,1165.213,662.7,845.0816040039062,0.19596,0.0099,0.0
2022-06-07 13:00:00+00:00,1163.395,655.3,835.3295288085938,0.185,0.0108,0.003136111111111111
2022-06-07 14:00:00+00:00,1162.592,655.4,849.809814453125,0.1738,0.0108,0.003136111111111111
2022-06-07 15:00:00+00:00,1200.338,801.5,830.6956787109375,0.16499,0.0099,0.0
2022-06-07 16:00:00+00:00,1156.353,631.1,795.4610595703125,0.16407,0.0099,0.0
2022-06-07 17:00:00+00:00,1153.596,650.3,721.1101684570312,0.1731,0.0099,0.0
2022-06-07 18:00:00+00:00,1150.684,608.1,596.327392578125,0.17830000000000001,0.0099,0.0
2022-06-07 19:00:00+00:00,1128.256,572.3,263.44158935546875,0.19634000000000001,0.0099,0.0
2022-06-07 20:00:00+00:00,1161.161,596.0,40.436275482177734,0.22746,0.0099,0.0
2022-06-07 21:00:00+00:00,1178.906,531.7,0.0,0.22881,0.0099,0.0
2022-06-07 22:00:00+00:00,1078.677,462.4,0.0,0.22025999999999998,0.0108,0.003136111111111111
2022-06-07 23:00:00+00:00,581.135,2.1,0.0,0.21097,0.0099,0.0
2022-06-08 00:00:00+00:00,320.283,2.0,0.0,0.19072,0.0078,0.0
2022-06-08 01:00:00+00:00,299.793,2.1,0.0,0.17499,0.0078,0.0
2022-06-08 02:00:00+00:00,287.145,2.3,0.0,0.17129,0.0078,0.0
2022-06-08 03:00:00+00:00,285.201,2.0,0.0,0.17304,0.0078,0.0
2022-06-08 04:00:00+00:00,217.678,2.1,0.0,0.17304,0.0069,0.0
2022-06-08 05:00:00+00:00,236.193,2.2,0.0,0.17593,0.0069,0.0
2022-06-08 06:00:00+00:00,228.623,2.1,0.0,0.19741999999999998,0.0069,0.0
2022-06-08 07:00:00+00:00,220.092,2.2,0.0,0.21393,0.0069,0.0
2022-06-08 08:00:00+00:00,257.166,2.1,56.5896110534668,0.21500999999999998,0.0078,0.0
2022-06-08 09:00:00+00:00,435.495,41.2,141.8839874267578,0.20529,0.0078,0.0
2022-06-08 10:00:00+00:00,1075.186,539.4,173.6692352294922,0.19085,0.0099,0.0
2022-06-08 11:00:00+00:00,1118.072,600.1,262.5896911621094,0.189,0.0099,0.0
2022-06-08 12:00:00+00:00,1157.745,651.9,336.5929870605469,0.17593,0.0099,0.0
2022-06-08 13:00:00+00:00,1160.396,643.5,8.443902015686035,0.17003000000000001,0.0108,0.003136111111111111
2022-06-08 14:00:00+00:00,1165.898,648.3,9.711410522460938,0.16354,0.0108,0.003136111111111111
2022-06-08 15:00:00+00:00,1154.698,644.7,11.623111724853516,0.16054,0.0099,0.0
2022-06-08 16:00:00+00:00,1154.082,692.5,5.313586711883545,0.16022999999999998,0.0099,0.0
2022-06-08 17:00:00+00:00,1080.035,745.8,8.178278923034668,0.16204,0.0099,0.0
2022-06-08 18:00:00+00:00,1012.321,512.6,24.677078247070312,0.16575,0.0099,0.0
2022-06-08 19:00:00+00:00,1069.794,634.6,29.93765640258789,0.18796000000000002,0.0099,0.0
2022-06-08 20:00:00+00:00,1067.596,518.2,16.07400131225586,0.21236000000000002,0.0099,0.0
2022-06-08 21:00:00+00:00,1087.862,533.5,0.0,0.21198,0.0099,0.0
2022-06-08 22:00:00+00:00,1066.964,635.6,0.0,0.211,0.0108,0.003136111111111111
2022-06-08 23:00:00+00:00,632.816,2.4,0.0,0.19888999999999998,0.0099,0.0
2022-06-09 00:00:00+00:00,295.151,2.2,0.0,0.18900999999999998,0.0078,0.0
2022-06-09 01:00:00+00:00,297.685,2.1,0.0,0.17063,0.0078,0.0
2022-06-09 02:00:00+00:00,296.082,2.1,0.0,0.165,0.0078,0.0
2022-06-09 03:00:00+00:00,279.408,2.0,0.0,0.16538,0.0078,0.0
2022-06-09 04:00:00+00:00,227.023,2.1,0.0,0.16557,0.0069,0.0
2022-06-09 05:00:00+00:00,238.072,2.2,0.0,0.17,0.0069,0.0
2022-06-09 06:00:00+00:00,227.218,2.1,44.06727600097656,0.1966,0.0069,0.0
2022-06-09 07:00:00+00:00,213.102,2.1,150.9871826171875,0.21541,0.0069,0.0
2022-06-09 08:00:00+00:00,240.954,2.0,247.42654418945312,0.21571,0.0078,0.0
2022-06-09 09:00:00+00:00,448.809,90.9,415.3721618652344,0.20063,0.0078,0.0
2022-06-09 10:00:00+00:00,1217.281,933.4,638.8751220703125,0.19334,0.0099,0.0
2022-06-09 11:00:00+00:00,1240.081,1034.8,764.0006713867188,0.185,0.0099,0.0
2022-06-09 12:00:00+00:00,1222.274,990.0,844.4379272460938,0.18305000000000002,0.0099,0.0
2022-06-09 13:00:00+00:00,1207.945,973.4,842.92919921875,0.174,0.0108,0.003136111111111111
2022-06-09 14:00:00+00:00,1220.162,990.3,841.0997314453125,0.16193000000000002,0.0108,0.003136111111111111
2022-06-09 15:00:00+00:00,1226.462,1016.3,823.3246459960938,0.1585,0.0099,0.0
2022-06-09 16:00:00+00:00,1227.006,1014.3,802.6455078125,0.15437,0.0099,0.0
2022-06-09 17:00:00+00:00,1209.607,994.2,741.1982421875,0.156,0.0099,0.0
2022-06-09 18:00:00+00:00,1199.95,925.6,646.4432373046875,0.16557,0.0099,0.0
2022-06-09 19:00:00+00:00,1127.251,597.2,480.1710205078125,0.186,0.0099,0.0
2022-06-09 20:00:00+00:00,1177.983,662.8,167.78753662109375,0.20097,0.0099,0.0
2022-06-09 21:00:00+00:00,1193.306,568.5,0.0,0.21024,0.0099,0.0
2022-06-09 22:00:00+00:00,1101.295,485.8,0.0,0.20909,0.0108,0.003136111111111111
2022-06-09 23:00:00+00:00,593.888,2.3,0.0,0.19207,0.0099,0.0
2022-06-10 00:00:00+00:00,336.871,2.1,0.0,0.19658,0.0078,0.0
2022-06-10 01:00:00+00:00,299.558,2.0,0.0,0.1767,0.0078,0.0
2022-06-10 02:00:00+00:00,290.132,2.2,0.0,0.1694,0.0078,0.0
2022-06-10 03:00:00+00:00,271.443,2.1,0.0,0.16892,0.0078,0.0
2022-06-10 04:00:00+00:00,216.949,2.2,0.0,0.1694,0.0069,0.0
2022-06-10 05:00:00+00:00,236.037,2.1,0.0,0.188,0.0069,0.0
2022-06-10 06:00:00+00:00,223.965,2.1,105.60286712646484,0.20790999999999998,0.0069,0.0
2022-06-10 07:00:00+00:00,206.169,2.1,379.06439208984375,0.21375999999999998,0.0069,0.0
2022-06-10 08:00:00+00:00,231.805,2.1,588.8394775390625,0.21284,0.0078,0.0
2022-06-10 09:00:00+00:00,456.694,154.1,693.8021240234375,0.2,0.0078,0.0
2022-06-10 10:00:00+00:00,1193.077,966.5,657.7320556640625,0.18585,0.0099,0.0
2022-06-10 11:00:00+00:00,1215.75,1007.4,540.2089233398438,0.192,0.0099,0.0
2022-06-10 12:00:00+00:00,1163.28,961.3,598.9525146484375,0.19648,0.0099,0.0
2022-06-10 13:00:00+00:00,1146.117,937.2,859.4338989257812,0.19091999999999998,0.0108,0.003136111111111111
2022-06-10 14:00:00+00:00,1155.923,953.0,680.01123046875,0.18203,0.0108,0.003136111111111111
2022-06-10 15:00:00+00:00,1164.955,944.2,669.46435546875,0.1718,0.0099,0.0
2022-06-10 16:00:00+00:00,1182.601,952.0,809.6213989257812,0.1718,0.0099,0.0
2022-06-10 17:00:00+00:00,1171.313,953.3,674.6997680664062,0.19633,0.0099,0.0
2022-06-10 18:00:00+00:00,1159.906,918.0,629.0491333007812,0.20481,0.0099,0.0
2022-06-10 19:00:00+00:00,1130.816,815.8,351.8440856933594,0.21098,0.0099,0.0
2022-06-10 20:00:00+00:00,1145.988,610.6,158.92059326171875,0.22046000000000002,0.0099,0.0
2022-06-10 21:00:00+00:00,1161.176,562.2,0.0,0.2169,0.0099,0.0
2022-06-10 22:00:00+00:00,1101.401,491.0,0.0,0.21547999999999998,0.0108,0.003136111111111111
2022-06-10 23:00:00+00:00,604.695,2.1,0.0,0.20507,0.0099,0.0
2022-06-11 00:00:00+00:00,326.884,2.3,0.0,0.20801,0.0078,0.0
2022-06-11 01:00:00+00:00,296.125,2.0,0.0,0.20256,0.0078,0.0
2022-06-11 02:00:00+00:00,289.443,2.1,0.0,0.19644999999999999,0.0078,0.0
2022-06-11 03:00:00+00:00,272.189,2.1,0.0,0.19644999999999999,0.0078,0.0
2022-06-11 04:00:00+00:00,220.398,2.1,0.0,0.19644999999999999,0.0069,0.0
2022-06-11 05:00:00+00:00,238.676,2.1,0.0,0.19644999999999999,0.0069,0.0
2022-06-11 06:00:00+00:00,227.781,2.2,131.849853515625,0.19644999999999999,0.0069,0.0
2022-06-11 07:00:00+00:00,213.578,2.1,452.0415954589844,0.19578,0.0069,0.0
2022-06-11 08:00:00+00:00,236.15,2.1,621.6248168945312,0.18483000000000002,0.0078,0.0
2022-06-11 09:00:00+00:00,456.875,152.7,717.3253173828125,0.17225,0.0078,0.0
2022-06-11 10:00:00+00:00,1201.305,984.6,789.173828125,0.17755,0.0099,0.0
2022-06-11 11:00:00+00:00,1164.117,976.9,807.2280883789062,0.18,0.0099,0.0
2022-06-11 12:00:00+00:00,1166.864,962.7,821.1722412109375,0.16848,0.0099,0.0
2022-06-11 13:00:00+00:00,1170.242,952.0,865.422119140625,0.16516,0.0108,0.003136111111111111
2022-06-11 14:00:00+00:00,1186.677,978.6,853.0348510742188,0.16422,0.0108,0.003136111111111111
2022-06-11 15:00:00+00:00,1195.019,991.9,846.3043212890625,0.159,0.0099,0.0
2022-06-11 16:00:00+00:00,1195.951,995.0,813.9932250976562,0.166,0.0099,0.0
2022-06-11 17:00:00+00:00,1192.674,988.5,756.556396484375,0.18080000000000002,0.0099,0.0
2022-06-11 18:00:00+00:00,1188.625,966.2,660.8006591796875,0.17346999999999999,0.0099,0.0
2022-06-11 19:00:00+00:00,1176.007,948.0,505.02294921875,0.19638999999999998,0.0099,0.0
2022-06-11 20:00:00+00:00,1174.435,846.9,197.63336181640625,0.214,0.0099,0.0
2022-06-11 21:00:00+00:00,1239.939,813.3,0.0,0.23322,0.0099,0.0
2022-06-11 22:00:00+00:00,1055.934,515.6,0.0,0.23322,0.0108,0.003136111111111111
2022-06-11 23:00:00+00:00,610.248,2.9,0.0,0.21477000000000002,0.0099,0.0
2022-06-12 00:00:00+00:00,349.669,2.1,0.0,0.195,0.0078,0.0
2022-06-12 01:00:00+00:00,311.845,2.1,0.0,0.18424000000000001,0.0078,0.0
2022-06-12 02:00:00+00:00,309.149,2.1,0.0,0.17501,0.0078,0.0
2022-06-12 03:00:00+00:00,293.965,2.1,0.0,0.167,0.0078,0.0
2022-06-12 04:00:00+00:00,241.398,2.1,0.0,0.167,0.0069,0.0
2022-06-12 05:00:00+00:00,250.017,2.2,0.0,0.16982,0.0069,0.0
2022-06-12 06:00:00+00:00,246.332,2.1,105.39461517333984,0.17346999999999999,0.0069,0.0
2022-06-12 07:00:00+00:00,229.137,2.1,305.2643737792969,0.17343,0.0069,0.0
2022-06-12 08:00:00+00:00,248.531,2.2,496.75506591796875,0.16499,0.0078,0.0
2022-06-12 09:00:00+00:00,447.628,153.7,543.4491577148438,0.15705000000000002,0.0078,0.0
2022-06-12 10:00:00+00:00,1212.68,970.5,695.5673217773438,0.15430000000000002,0.0099,0.0
2022-06-12 11:00:00+00:00,1196.719,1007.1,787.1270141601562,0.1517,0.0099,0.0
2022-06-12 12:00:00+00:00,1188.098,994.1,834.0076904296875,0.1465,0.0099,0.0
2022-06-12 13:00:00+00:00,1191.759,1000.1,860.90673828125,0.14909999999999998,0.0108,0.003136111111111111
2022-06-12 14:00:00+00:00,1187.518,984.4,865.51123046875,0.148,0.0108,0.003136111111111111
2022-06-12 15:00:00+00:00,1196.02,1000.9,841.03857421875,0.1387,0.0099,0.0
2022-06-12 16:00:00+00:00,1181.275,962.8,801.2234497070312,0.13605,0.0099,0.0
2022-06-12 17:00:00+00:00,1179.122,980.8,753.7489013671875,0.1465,0.0099,0.0
2022-06-12 18:00:00+00:00,1183.987,857.4,656.9749755859375,0.161,0.0099,0.0
2022-06-12 19:00:00+00:00,1183.835,965.5,499.1357116699219,0.18531,0.0099,0.0
2022-06-12 20:00:00+00:00,1166.197,908.8,196.68637084960938,0.20598,0.0099,0.0
2022-06-12 21:00:00+00:00,1193.441,656.7,0.0,0.2228,0.0099,0.0
2022-06-12 22:00:00+00:00,1028.224,479.5,0.0,0.22588,0.0108,0.003136111111111111
2022-06-12 23:00:00+00:00,579.325,2.1,0.0,0.21903,0.0099,0.0
2022-06-13 00:00:00+00:00,320.799,2.3,0.0,0.19863999999999998,0.0078,0.0
